Candidate,Source,Date,Score
Trump,cnn.com,2016-09-02,-0.19882219055400002
Trump,cnn.com,2016-09-03,-0.11624448964086954
Trump,cnn.com,2016-09-04,-0.069804063175
Trump,cnn.com,2016-09-05,-0.11362799197777777
Trump,cnn.com,2016-09-07,-0.14705876855714287
Trump,cnn.com,2016-09-08,-0.1932471352333333
Trump,cnn.com,2016-09-09,-0.100821680308
Trump,cnn.com,2016-09-10,-0.14990876668421055
Trump,cnn.com,2016-09-11,-0.210454982006
Trump,cnn.com,2016-09-12,-0.14779575314333332
Trump,cnn.com,2016-09-13,-0.22174627601111113
Trump,cnn.com,2016-09-14,-0.025575863946153833
Trump,cnn.com,2016-09-15,-0.0689335617984906
Trump,cnn.com,2016-09-16,-0.06764478283846155
Trump,cnn.com,2016-09-18,-0.22505712085999993
Trump,cnn.com,2016-09-19,-0.19349525905744686
Trump,cnn.com,2016-09-22,-0.07184217849666666
Trump,cnn.com,2016-09-23,-0.04177691415192307
Trump,cnn.com,2016-09-25,0.0204447005
Trump,cnn.com,2016-09-26,-0.07467228443749999
Trump,cnn.com,2016-09-27,-0.16316416177589999
Trump,cnn.com,2016-09-28,-0.11027289992363638
Trump,cnn.com,2016-09-29,-0.13232767201578946
Trump,cnn.com,2016-09-30,0.0335506983
Trump,cnn.com,2016-10-01,-0.17120843227142854
Trump,cnn.com,2016-10-02,-0.17717512461176468
Trump,cnn.com,2016-10-03,-0.08657506353488369
Trump,cnn.com,2016-10-04,-0.14783135586935484
Trump,cnn.com,2016-10-05,-0.22773263438275862
Trump,cnn.com,2016-10-06,-0.13985311729599997
Trump,cnn.com,2016-10-07,-0.08286828845
Trump,cnn.com,2016-10-09,-0.05984576839999998
Trump,cnn.com,2016-10-10,-0.15324094937745097
Trump,democraticunderground.com,2016-08-14,-0.2379443551909091
Trump,democraticunderground.com,2016-08-15,-0.31867263774166665
Trump,democraticunderground.com,2016-08-16,-0.106336087559375
Trump,democraticunderground.com,2016-08-17,-0.19377550475
Trump,democraticunderground.com,2016-08-18,-0.2656698593380953
Trump,democraticunderground.com,2016-08-19,-0.28282020100000005
Trump,democraticunderground.com,2016-08-20,-0.07382236473333333
Trump,democraticunderground.com,2016-08-21,-0.1735315748426316
Trump,democraticunderground.com,2016-08-22,-0.1660659337196154
Trump,democraticunderground.com,2016-08-24,-0.26640199133333337
Trump,democraticunderground.com,2016-08-25,-0.1057071787
Trump,democraticunderground.com,2016-08-26,-0.19537439936666667
Trump,democraticunderground.com,2016-08-28,0.0688517988
Trump,democraticunderground.com,2016-08-29,-0.3015701648333333
Trump,democraticunderground.com,2016-08-30,-0.19252004804444445
Trump,democraticunderground.com,2016-08-31,-0.03429049999999999
Trump,democraticunderground.com,2016-09-01,-0.25369615166200005
Trump,democraticunderground.com,2016-09-02,-0.2977311831
Trump,democraticunderground.com,2016-09-03,-0.22372655466250002
Trump,democraticunderground.com,2016-09-04,-0.2072727401875
Trump,democraticunderground.com,2016-09-06,-0.25632278320437496
Trump,democraticunderground.com,2016-09-07,-0.14940129453998666
Trump,democraticunderground.com,2016-09-08,-0.11824747965882351
Trump,democraticunderground.com,2016-09-09,-0.10086909506428574
Trump,democraticunderground.com,2016-09-10,-0.18479930944615386
Trump,democraticunderground.com,2016-09-11,-0.2908722012555556
Trump,democraticunderground.com,2016-09-12,-0.351668005
Trump,democraticunderground.com,2016-09-13,-0.2310661432722222
Trump,democraticunderground.com,2016-09-14,-0.12233864411764707
Trump,democraticunderground.com,2016-09-15,-0.20586937865
Trump,democraticunderground.com,2016-09-16,-0.3321899080909091
Trump,democraticunderground.com,2016-09-17,-0.13902744589230767
Trump,democraticunderground.com,2016-09-18,-0.2621033085909091
Trump,democraticunderground.com,2016-09-21,-0.11057206921764706
Trump,democraticunderground.com,2016-09-22,-0.10085304384471072
Trump,democraticunderground.com,2016-09-23,-0.500859022
Trump,democraticunderground.com,2016-09-25,-0.08675796297777778
Trump,democraticunderground.com,2016-09-26,-0.19045081073333328
Trump,democraticunderground.com,2016-09-27,-0.10284007950000001
Trump,democraticunderground.com,2016-09-28,-0.21943872226363634
Trump,democraticunderground.com,2016-09-29,-0.14379338449499998
Trump,democraticunderground.com,2016-09-30,-0.1453690427125
Trump,democraticunderground.com,2016-10-01,-0.2681817379777778
Trump,democraticunderground.com,2016-10-02,-0.21596763446777775
Trump,democraticunderground.com,2016-10-03,-0.13647815255909096
Trump,democraticunderground.com,2016-10-04,-0.049111988844444454
Trump,democraticunderground.com,2016-10-05,-0.24612251526428572
Trump,democraticunderground.com,2016-10-06,-0.2753878316681817
Trump,democraticunderground.com,2016-10-10,-0.15432532870000001
Trump,foxnews.com,2016-08-15,-0.2556447387165217
Trump,foxnews.com,2016-08-16,-0.3574815934333333
Trump,foxnews.com,2016-08-17,-0.04292925421818181
Trump,foxnews.com,2016-08-18,-0.34219286353333334
Trump,foxnews.com,2016-08-19,-0.22127008570714282
Trump,foxnews.com,2016-08-20,-0.24038325121666662
Trump,foxnews.com,2016-08-21,-0.1889705632833333
Trump,foxnews.com,2016-08-22,-0.17355028751875004
Trump,foxnews.com,2016-08-23,-0.2069223307875
Trump,foxnews.com,2016-08-24,-0.103993997
Trump,foxnews.com,2016-08-25,-0.305489397
Trump,foxnews.com,2016-08-26,-0.29006878695000005
Trump,foxnews.com,2016-08-27,-0.2241377459314286
Trump,foxnews.com,2016-08-31,-0.15256569213928572
Trump,foxnews.com,2016-09-01,0.0767819004
Trump,foxnews.com,2016-09-03,-0.13486079865
Trump,foxnews.com,2016-09-04,-0.111990005
Trump,foxnews.com,2016-09-05,-0.2837042435
Trump,foxnews.com,2016-09-07,-0.27059500433333333
Trump,foxnews.com,2016-09-08,-0.27457951463846153
Trump,foxnews.com,2016-09-09,-0.10255231711076923
Trump,foxnews.com,2016-09-10,-0.37223999762500004
Trump,foxnews.com,2016-09-11,-0.3552993363333334
Trump,foxnews.com,2016-09-12,-0.25013915305
Trump,foxnews.com,2016-09-13,-0.12014399223999998
Trump,foxnews.com,2016-09-14,-0.15237125263333332
Trump,foxnews.com,2016-09-15,-0.2096364368
Trump,foxnews.com,2016-09-16,-0.22584924672727275
Trump,foxnews.com,2016-09-18,-0.17556451010000002
Trump,foxnews.com,2016-09-19,-0.21313593803999997
Trump,foxnews.com,2016-09-22,-0.18549286426666667
Trump,foxnews.com,2016-09-23,-0.16293083654999999
Trump,foxnews.com,2016-09-24,-0.154599994
Trump,foxnews.com,2016-09-26,-0.09839458463395348
Trump,foxnews.com,2016-09-27,-0.19115658907837837
Trump,foxnews.com,2016-09-28,-0.24439151267157144
Trump,foxnews.com,2016-09-29,-0.3332788944444444
Trump,foxnews.com,2016-09-30,-0.1959958746
Trump,foxnews.com,2016-10-01,-0.39648500080000004
Trump,foxnews.com,2016-10-02,-0.17278265111428567
Trump,foxnews.com,2016-10-03,-0.14218193244736846
Trump,foxnews.com,2016-10-04,-0.342684122511
Trump,foxnews.com,2016-10-05,-0.2038028259956521
Trump,foxnews.com,2016-10-06,-0.06150147078333334
Trump,foxnews.com,2016-10-07,-0.1436085035
Trump,foxnews.com,2016-10-09,-0.3302909978333333
Trump,foxnews.com,2016-10-10,-0.25262693164285716
Trump,freerepublic.com,2016-08-14,-0.2815637905588235
Trump,freerepublic.com,2016-08-15,-0.2852257074642857
Trump,freerepublic.com,2016-08-16,-0.195681248264
Trump,freerepublic.com,2016-08-17,-0.18201863635
Trump,freerepublic.com,2016-08-18,-0.17905523057038464
Trump,freerepublic.com,2016-08-19,-0.12805562762062497
Trump,freerepublic.com,2016-08-20,-0.01704051159999999
Trump,freerepublic.com,2016-08-21,-0.09060122567687501
Trump,freerepublic.com,2016-08-22,-0.17562732243
Trump,freerepublic.com,2016-08-24,-0.19766644772500003
Trump,freerepublic.com,2016-08-25,-0.20022572698823526
Trump,freerepublic.com,2016-08-26,-0.21588689099230773
Trump,freerepublic.com,2016-08-27,0.0517832004
Trump,freerepublic.com,2016-08-28,-0.2136885
Trump,freerepublic.com,2016-08-29,-0.16302397553333337
Trump,freerepublic.com,2016-08-30,-0.18909262193529408
Trump,freerepublic.com,2016-08-31,-0.10454068116666666
Trump,freerepublic.com,2016-09-01,-0.15985579578918918
Trump,freerepublic.com,2016-09-02,-0.19594328451666668
Trump,freerepublic.com,2016-09-03,-0.22332606396153845
Trump,freerepublic.com,2016-09-04,-0.14971345573888892
Trump,freerepublic.com,2016-09-05,-0.177038997
Trump,freerepublic.com,2016-09-06,0.00983925364285714
Trump,freerepublic.com,2016-09-07,-0.10898602468235295
Trump,freerepublic.com,2016-09-08,-0.026516387110434782
Trump,freerepublic.com,2016-09-09,-0.128654893838
Trump,freerepublic.com,2016-09-10,-0.1373654739572222
Trump,freerepublic.com,2016-09-11,-0.131182538115
Trump,freerepublic.com,2016-09-12,-0.11873519868666667
Trump,freerepublic.com,2016-09-13,-0.12532475267692306
Trump,freerepublic.com,2016-09-14,-0.12319951555652174
Trump,freerepublic.com,2016-09-15,-0.0898012229111111
Trump,freerepublic.com,2016-09-16,-0.0862489006
Trump,freerepublic.com,2016-09-17,-0.11191219026315788
Trump,freerepublic.com,2016-09-18,-0.26253022233333334
Trump,freerepublic.com,2016-09-20,-0.301800013
Trump,freerepublic.com,2016-09-21,-0.21214372459999997
Trump,freerepublic.com,2016-09-22,-0.23886221615624997
Trump,freerepublic.com,2016-09-23,-0.280768007
Trump,freerepublic.com,2016-09-25,-0.1856846144658333
Trump,freerepublic.com,2016-09-26,-0.15625999539902438
Trump,freerepublic.com,2016-09-27,-0.12994837373095236
Trump,freerepublic.com,2016-09-28,-0.1910976848125
Trump,freerepublic.com,2016-09-29,-0.0300212
Trump,freerepublic.com,2016-09-30,-0.2238213917789474
Trump,freerepublic.com,2016-10-01,-0.11754386942
Trump,freerepublic.com,2016-10-02,-0.028116617390000008
Trump,freerepublic.com,2016-10-03,-0.04412886838814815
Trump,freerepublic.com,2016-10-04,-0.03412305948600001
Trump,freerepublic.com,2016-10-05,-0.06287588643333333
Trump,freerepublic.com,2016-10-06,-0.0790216992882353
Trump,freerepublic.com,2016-10-07,-0.11031935
Trump,freerepublic.com,2016-10-09,-0.373351008
Trump,freerepublic.com,2016-10-10,-0.1938990055
Trump,gazette.com,2016-08-15,-0.25096763912
Trump,gazette.com,2016-08-16,-0.2907537346
Trump,gazette.com,2016-08-17,-0.1317969922727273
Trump,gazette.com,2016-08-18,-0.1493858192565217
Trump,gazette.com,2016-08-19,-0.26423169611111114
Trump,gazette.com,2016-08-20,-0.06154219238461538
Trump,gazette.com,2016-08-21,-0.11927272051666667
Trump,gazette.com,2016-08-22,-0.20419722114136366
Trump,gazette.com,2016-08-23,-0.17701300177272727
Trump,gazette.com,2016-08-24,-0.261725992
Trump,gazette.com,2016-08-25,-0.530861512
Trump,gazette.com,2016-08-26,-0.20203262160000005
Trump,gazette.com,2016-08-27,-0.11388879976571428
Trump,gazette.com,2016-08-31,-0.19759793868461537
Trump,gazette.com,2016-09-02,-0.0145014003
Trump,gazette.com,2016-09-03,-0.12547807389
Trump,gazette.com,2016-09-04,-0.477578998
Trump,gazette.com,2016-09-05,-0.11299980280000002
Trump,gazette.com,2016-09-07,-0.183181003
Trump,gazette.com,2016-09-08,-0.31762307069999995
Trump,gazette.com,2016-09-09,-0.015628036999999997
Trump,gazette.com,2016-09-10,-0.22023609960000004
Trump,gazette.com,2016-09-11,-0.23924811494444442
Trump,gazette.com,2016-09-12,-0.24086091451363642
Trump,gazette.com,2016-09-13,-0.12223193133333334
Trump,gazette.com,2016-09-14,-0.19108000400000003
Trump,gazette.com,2016-09-15,-0.16299919284666664
Trump,gazette.com,2016-09-16,-0.2948201982
Trump,gazette.com,2016-09-18,-0.28741075475
Trump,gazette.com,2016-09-19,-0.335723013
Trump,gazette.com,2016-09-22,-0.08365639504545454
Trump,gazette.com,2016-09-23,-0.219256124525
Trump,gazette.com,2016-09-26,-0.11726913642565219
Trump,gazette.com,2016-09-27,-0.22181415814642855
Trump,gazette.com,2016-09-28,-0.13255520268888887
Trump,gazette.com,2016-09-29,-0.27819653535714284
Trump,gazette.com,2016-10-01,-0.27053473526666666
Trump,gazette.com,2016-10-02,-0.17120755986000002
Trump,gazette.com,2016-10-03,-0.22643436430305558
Trump,gazette.com,2016-10-04,-0.16184908646666665
Trump,gazette.com,2016-10-05,-0.1517304100777778
Trump,gazette.com,2016-10-06,0.05956557847499999
Trump,gazette.com,2016-10-07,-0.2526094915
Trump,gazette.com,2016-10-09,-0.24667817870000003
Trump,gazette.com,2016-10-10,-0.19856999350250001
Trump,huffingtonpost.com,2016-08-14,0.04626334322352941
Trump,huffingtonpost.com,2016-08-15,-0.10869686516052625
Trump,huffingtonpost.com,2016-08-16,0.0041632931693103385
Trump,huffingtonpost.com,2016-08-17,-0.1406994510863636
Trump,huffingtonpost.com,2016-08-18,-0.12703811934038461
Trump,huffingtonpost.com,2016-08-19,-0.19053320995999998
Trump,huffingtonpost.com,2016-08-20,-0.09698470107999999
Trump,huffingtonpost.com,2016-08-21,-0.147739336
Trump,huffingtonpost.com,2016-08-22,-0.069863488575
Trump,huffingtonpost.com,2016-08-23,-0.1205026372388889
Trump,huffingtonpost.com,2016-08-24,-0.379809244675
Trump,huffingtonpost.com,2016-08-25,0.093560629355
Trump,huffingtonpost.com,2016-08-26,-0.21198945709090908
Trump,huffingtonpost.com,2016-08-27,-0.30995098140000005
Trump,huffingtonpost.com,2016-08-29,-0.0302960055
Trump,huffingtonpost.com,2016-08-30,-0.18559051329999998
Trump,huffingtonpost.com,2016-08-31,-0.15093424912583334
Trump,huffingtonpost.com,2016-09-02,-0.1188920097375
Trump,huffingtonpost.com,2016-09-03,-0.26068975587500004
Trump,huffingtonpost.com,2016-09-04,-0.14641530921818183
Trump,huffingtonpost.com,2016-09-05,-0.145298004
Trump,huffingtonpost.com,2016-09-06,0.01680304068947368
Trump,huffingtonpost.com,2016-09-07,-0.039487871928000004
Trump,huffingtonpost.com,2016-09-08,0.015966294108333334
Trump,huffingtonpost.com,2016-09-09,-0.06146270889633898
Trump,huffingtonpost.com,2016-09-10,-0.08428279210385714
Trump,huffingtonpost.com,2016-09-11,-0.0465894765083721
Trump,huffingtonpost.com,2016-09-12,-0.05182191691694916
Trump,huffingtonpost.com,2016-09-13,-0.08287674066919362
Trump,huffingtonpost.com,2016-09-14,0.0023131185553777814
Trump,huffingtonpost.com,2016-09-15,-0.08915431565652172
Trump,huffingtonpost.com,2016-09-16,-0.1786032266142857
Trump,huffingtonpost.com,2016-09-18,-0.23234371869111112
Trump,huffingtonpost.com,2016-09-19,-0.15227666424347824
Trump,huffingtonpost.com,2016-09-22,-0.15233915152869565
Trump,huffingtonpost.com,2016-09-23,-0.05861608633214286
Trump,huffingtonpost.com,2016-09-26,-0.13277261270729726
Trump,huffingtonpost.com,2016-09-27,-0.17774699128173915
Trump,huffingtonpost.com,2016-09-28,-0.15521643870555557
Trump,huffingtonpost.com,2016-09-29,-0.048194812510909096
Trump,huffingtonpost.com,2016-09-30,0.1117831245
Trump,huffingtonpost.com,2016-10-01,-0.0971379242
Trump,huffingtonpost.com,2016-10-02,-0.2431154983125
Trump,huffingtonpost.com,2016-10-03,-0.09593622063813953
Trump,huffingtonpost.com,2016-10-04,-0.24710327602380952
Trump,huffingtonpost.com,2016-10-05,-0.21810884450476184
Trump,huffingtonpost.com,2016-10-06,-0.3071745962
Trump,huffingtonpost.com,2016-10-07,-0.19325731579333336
Trump,huffingtonpost.com,2016-10-09,-0.19029381835818182
Trump,huffingtonpost.com,2016-10-10,-0.04574593530666666
Trump,msn.com,2016-08-14,-0.31335215841999997
Trump,msn.com,2016-08-15,-0.24072879509
Trump,msn.com,2016-08-16,-0.12225518846249998
Trump,msn.com,2016-08-17,-0.1602503334023256
Trump,msn.com,2016-08-18,-0.12264475529090904
Trump,msn.com,2016-08-19,-0.07728182777857143
Trump,msn.com,2016-08-20,-0.07072794694285714
Trump,msn.com,2016-08-21,-0.2888857007
Trump,msn.com,2016-08-22,-0.2411125046047619
Trump,msn.com,2016-08-23,-0.20745577567777782
Trump,msn.com,2016-08-24,-0.14861576740000002
Trump,msn.com,2016-08-25,-0.19767610845555555
Trump,msn.com,2016-08-26,-0.237605771025
Trump,msn.com,2016-08-27,-0.16260865652727272
Trump,msn.com,2016-08-28,-0.15251399399999999
Trump,msn.com,2016-08-29,-0.177138001
Trump,msn.com,2016-08-30,-0.26173833533333335
Trump,msn.com,2016-08-31,-0.1749381900038462
Trump,msn.com,2016-09-01,-0.17681925375
Trump,msn.com,2016-09-02,-0.09590672244999998
Trump,msn.com,2016-09-03,-0.1491409968777778
Trump,msn.com,2016-09-04,-0.14085517078571427
Trump,msn.com,2016-09-05,-0.19922023475555553
Trump,msn.com,2016-09-06,-0.26119629893999996
Trump,msn.com,2016-09-07,-0.1536977688
Trump,msn.com,2016-09-08,-0.34014253814285716
Trump,msn.com,2016-09-09,-0.20910609565185181
Trump,msn.com,2016-09-10,-0.14400940001111107
Trump,msn.com,2016-09-11,-0.1569924431777778
Trump,msn.com,2016-09-12,-0.23031056023902435
Trump,msn.com,2016-09-13,-0.20278969802105262
Trump,msn.com,2016-09-14,-0.22741461783333333
Trump,msn.com,2016-09-15,-0.1592864804791667
Trump,msn.com,2016-09-16,-0.04344517659242426
Trump,msn.com,2016-09-17,-0.23353066033333336
Trump,msn.com,2016-09-18,-0.1710340025833333
Trump,msn.com,2016-09-19,-0.2961215530035715
Trump,msn.com,2016-09-20,-0.0265269
Trump,msn.com,2016-09-21,-0.07968482840641176
Trump,msn.com,2016-09-22,-0.19854725243333335
Trump,msn.com,2016-09-23,-0.14472355428
Trump,msn.com,2016-09-24,-0.11459392280769233
Trump,msn.com,2016-09-25,-0.4119669945
Trump,msn.com,2016-09-26,-0.1264334905761819
Trump,msn.com,2016-09-27,-0.17878617061455876
Trump,msn.com,2016-09-28,-0.0005450897777777852
Trump,msn.com,2016-09-29,-0.14746715882222225
Trump,msn.com,2016-09-30,-0.15218395712857144
Trump,msn.com,2016-10-01,-0.1816076181
Trump,msn.com,2016-10-02,-0.21548232168181813
Trump,msn.com,2016-10-03,-0.24277695203058822
Trump,msn.com,2016-10-04,-0.21351606768321424
Trump,msn.com,2016-10-05,-0.15888840835965518
Trump,msn.com,2016-10-06,-0.17764445699090908
Trump,msn.com,2016-10-09,-0.2618886676666667
Trump,msn.com,2016-10-10,-0.23718188360214285
Trump,msnbc.com,2016-08-15,0.12720538886279067
Trump,msnbc.com,2016-08-16,0.15240230707692307
Trump,msnbc.com,2016-08-17,0.13757766783333333
Trump,msnbc.com,2016-08-18,0.14267753572899997
Trump,msnbc.com,2016-08-19,-0.03184594961666666
Trump,msnbc.com,2016-08-20,0.16977925225
Trump,msnbc.com,2016-08-21,0.222211003
Trump,msnbc.com,2016-08-22,0.1376214305
Trump,msnbc.com,2016-08-23,0.17369764060999998
Trump,msnbc.com,2016-08-24,-0.04299586756666666
Trump,msnbc.com,2016-08-25,0.037396501500000005
Trump,msnbc.com,2016-08-26,0.08623324900000001
Trump,msnbc.com,2016-08-27,0.16628000166666665
Trump,msnbc.com,2016-08-31,0.19026206140000002
Trump,msnbc.com,2016-09-01,-0.112654001
Trump,msnbc.com,2016-09-02,0.2093935015
Trump,msnbc.com,2016-09-04,0.254017003
Trump,msnbc.com,2016-09-08,0.14112262425000002
Trump,msnbc.com,2016-09-09,0.13730666479999998
Trump,msnbc.com,2016-09-10,0.199296668
Trump,msnbc.com,2016-09-11,0.19333850200000002
Trump,msnbc.com,2016-09-12,0.10948029552941176
Trump,msnbc.com,2016-09-13,0.20167765454545455
Trump,msnbc.com,2016-09-14,0.07373114860000002
Trump,msnbc.com,2016-09-15,0.15800485468
Trump,msnbc.com,2016-09-16,0.2205139995
Trump,msnbc.com,2016-09-18,0.18064883349999997
Trump,msnbc.com,2016-09-19,0.08854877232173915
Trump,msnbc.com,2016-09-22,0.1562015159032258
Trump,msnbc.com,2016-09-23,0.12689792324791668
Trump,msnbc.com,2016-09-24,0.22626025802857141
Trump,msnbc.com,2016-09-26,0.2028465942645161
Trump,msnbc.com,2016-09-27,0.16602470028913038
Trump,msnbc.com,2016-09-28,0.10745874309285715
Trump,msnbc.com,2016-09-29,0.0790609763923077
Trump,msnbc.com,2016-10-01,0.1900546696666667
Trump,msnbc.com,2016-10-02,0.1900761111111111
Trump,msnbc.com,2016-10-03,0.15195719826097562
Trump,msnbc.com,2016-10-04,-0.023501001499999993
Trump,msnbc.com,2016-10-05,0.15682776802642856
Trump,msnbc.com,2016-10-06,0.200294003
Trump,msnbc.com,2016-10-07,0.18418799866666666
Trump,msnbc.com,2016-10-09,0.210489002
Trump,msnbc.com,2016-10-10,0.1455155022
Trump,mysanantonio.com,2016-08-14,-0.250830494
Trump,mysanantonio.com,2016-08-15,-0.23348629465833334
Trump,mysanantonio.com,2016-08-16,-0.3005551586833333
Trump,mysanantonio.com,2016-08-17,-0.15016431080000003
Trump,mysanantonio.com,2016-08-18,0.015267628980000007
Trump,mysanantonio.com,2016-08-19,-0.19310050450000002
Trump,mysanantonio.com,2016-08-20,-0.17172776036666668
Trump,mysanantonio.com,2016-08-21,-0.06584542961428572
Trump,mysanantonio.com,2016-08-22,-0.2481167717692308
Trump,mysanantonio.com,2016-08-24,-0.277511001
Trump,mysanantonio.com,2016-08-25,-0.367621489
Trump,mysanantonio.com,2016-08-26,-0.3593728293333333
Trump,mysanantonio.com,2016-08-28,-0.087286897
Trump,mysanantonio.com,2016-08-29,-0.13937720863750003
Trump,mysanantonio.com,2016-08-30,-0.1850208109125
Trump,mysanantonio.com,2016-08-31,-0.14633855909250001
Trump,mysanantonio.com,2016-09-01,-0.20807483433333332
Trump,mysanantonio.com,2016-09-02,-0.11077787616250001
Trump,mysanantonio.com,2016-09-03,-0.19663523626666668
Trump,mysanantonio.com,2016-09-04,-0.44599467499999995
Trump,mysanantonio.com,2016-09-06,-0.22247299540000004
Trump,mysanantonio.com,2016-09-07,-0.24072542900000002
Trump,mysanantonio.com,2016-09-08,-0.2416247286181818
Trump,mysanantonio.com,2016-09-09,-0.056972499060000015
Trump,mysanantonio.com,2016-09-10,-0.1619457855375
Trump,mysanantonio.com,2016-09-11,-0.09034170068571427
Trump,mysanantonio.com,2016-09-12,-0.18163934342857144
Trump,mysanantonio.com,2016-09-13,-0.25456503772499994
Trump,mysanantonio.com,2016-09-14,-0.11377080995125
Trump,mysanantonio.com,2016-09-15,-0.21629140100000002
Trump,mysanantonio.com,2016-09-16,-0.06783824118571428
Trump,mysanantonio.com,2016-09-17,-0.2541673160857143
Trump,mysanantonio.com,2016-09-21,-0.2893607741214285
Trump,mysanantonio.com,2016-09-22,-0.18287259875000003
Trump,mysanantonio.com,2016-09-23,-0.18453832933333333
Trump,mysanantonio.com,2016-09-25,-0.13352616895333333
Trump,mysanantonio.com,2016-09-26,-0.024066319542857154
Trump,mysanantonio.com,2016-09-27,-0.18101037239230772
Trump,mysanantonio.com,2016-09-28,-0.17353128775
Trump,mysanantonio.com,2016-09-29,0.006848494166666663
Trump,mysanantonio.com,2016-09-30,-0.21514778335000004
Trump,mysanantonio.com,2016-10-01,-0.21680706488
Trump,mysanantonio.com,2016-10-02,-0.09430946668333333
Trump,mysanantonio.com,2016-10-03,-0.19883116976499998
Trump,mysanantonio.com,2016-10-04,0.0837427393
Trump,mysanantonio.com,2016-10-05,-0.12085576333333332
Trump,mysanantonio.com,2016-10-06,-0.17875332655416667
Trump,mysanantonio.com,2016-10-09,-0.29427700100000004
Trump,mysanantonio.com,2016-10-10,-0.362417996
Trump,newsmax.com,2016-08-15,-0.2694247374105263
Trump,newsmax.com,2016-08-16,-0.2421436004
Trump,newsmax.com,2016-08-17,-0.1719108372857143
Trump,newsmax.com,2016-08-18,-0.16334360570476192
Trump,newsmax.com,2016-08-19,-0.16685455718
Trump,newsmax.com,2016-08-20,0.04138533766666667
Trump,newsmax.com,2016-08-21,-0.2572313575571429
Trump,newsmax.com,2016-08-22,-0.224569522902
Trump,newsmax.com,2016-08-23,-0.23979882863928575
Trump,newsmax.com,2016-08-24,-0.159839004
Trump,newsmax.com,2016-08-25,-0.2491001034625
Trump,newsmax.com,2016-08-26,-0.20683497727058822
Trump,newsmax.com,2016-08-27,-0.1272603223
Trump,newsmax.com,2016-08-31,-0.2429692006769231
Trump,newsmax.com,2016-09-02,-0.300186008
Trump,newsmax.com,2016-09-03,-0.0005581959599999964
Trump,newsmax.com,2016-09-04,-0.217730999
Trump,newsmax.com,2016-09-05,-0.24429665996666663
Trump,newsmax.com,2016-09-07,-0.368750248
Trump,newsmax.com,2016-09-08,-0.2368623341714286
Trump,newsmax.com,2016-09-09,-0.19737590743333333
Trump,newsmax.com,2016-09-10,-0.3324840014285715
Trump,newsmax.com,2016-09-11,-0.2704183990142857
Trump,newsmax.com,2016-09-12,-0.24817057007058824
Trump,newsmax.com,2016-09-13,-0.13871970478708337
Trump,newsmax.com,2016-09-14,-0.19872190094666664
Trump,newsmax.com,2016-09-15,-0.22851809019130434
Trump,newsmax.com,2016-09-16,-0.27669516466666666
Trump,newsmax.com,2016-09-18,-0.11445630552857143
Trump,newsmax.com,2016-09-19,-0.4524206995
Trump,newsmax.com,2016-09-22,-0.27315200160666664
Trump,newsmax.com,2016-09-23,-0.23521536668421048
Trump,newsmax.com,2016-09-26,-0.10284220771405557
Trump,newsmax.com,2016-09-27,-0.16282587380416666
Trump,newsmax.com,2016-09-28,-0.24263410650000003
Trump,newsmax.com,2016-09-29,-0.30003983391666667
Trump,newsmax.com,2016-09-30,-0.13751337585
Trump,newsmax.com,2016-10-02,-0.12571951661999997
Trump,newsmax.com,2016-10-03,-0.1842044922856
Trump,newsmax.com,2016-10-04,-0.15340168405083332
Trump,newsmax.com,2016-10-05,-0.1026260698923077
Trump,newsmax.com,2016-10-06,0.046522583716666656
Trump,newsmax.com,2016-10-07,-0.47547999
Trump,newsmax.com,2016-10-09,-0.28478375524999994
Trump,newsmax.com,2016-10-10,-0.18739805571199997
Trump,patch.com,2016-08-15,-0.29810140139999997
Trump,patch.com,2016-08-16,-0.30194899933333336
Trump,patch.com,2016-08-17,-0.07594760060000003
Trump,patch.com,2016-08-18,-0.10805797493999998
Trump,patch.com,2016-08-19,-0.1622566667285714
Trump,patch.com,2016-08-20,-0.033269685880000004
Trump,patch.com,2016-08-22,-0.48985074450000005
Trump,patch.com,2016-08-23,-0.4066229963333334
Trump,patch.com,2016-08-25,-0.17983404565
Trump,patch.com,2016-08-26,0.09776251049999998
Trump,patch.com,2016-08-27,-0.326361001
Trump,patch.com,2016-08-31,-0.0194895994
Trump,patch.com,2016-09-02,-0.0135724004
Trump,patch.com,2016-09-03,-0.29322400200000004
Trump,patch.com,2016-09-05,-0.513795018
Trump,patch.com,2016-09-08,-0.154058993
Trump,patch.com,2016-09-09,0.102512002
Trump,patch.com,2016-09-10,-0.2938718292
Trump,patch.com,2016-09-12,-0.20317901040000003
Trump,patch.com,2016-09-13,0.118327998
Trump,patch.com,2016-09-14,-0.49485901
Trump,patch.com,2016-09-15,-0.2620165379077778
Trump,patch.com,2016-09-16,-0.05456356104
Trump,patch.com,2016-09-22,-0.11281233533333333
Trump,patch.com,2016-09-23,-0.2326163454476192
Trump,patch.com,2016-09-24,0.101779998875
Trump,patch.com,2016-09-26,-0.1469593707166667
Trump,patch.com,2016-09-27,0.03121763361666666
Trump,patch.com,2016-09-28,0.0560555011
Trump,patch.com,2016-09-29,0.14286974075
Trump,patch.com,2016-09-30,-0.313360989
Trump,patch.com,2016-10-01,-0.315988004
Trump,patch.com,2016-10-02,-0.14701630564999998
Trump,patch.com,2016-10-03,-0.04459097990000001
Trump,patch.com,2016-10-04,-0.12133722282500001
